,Date,Region,Product,Unit,Price
5853,2023-03-01,Cuyo,Harina de trigo común,kg,185.16
5854,2023-03-01,Cuyo,Arroz blanco simple,kg,284.04
5855,2023-03-01,Cuyo,Fideos secos tipo guisero,500 g,222.17
5856,2023-03-01,Cuyo,Carne picada común,kg,1108.34
5857,2023-03-01,Cuyo,Pollo entero,kg,621.59
5858,2023-03-01,Cuyo,Aceite de girasol,"1,5 litros",904.08
5859,2023-03-01,Cuyo,Leche fresca entera sachet,Litro,298.74
5860,2023-03-01,Cuyo,Huevos de gallina,Docena,634.51
5861,2023-03-01,Cuyo,Papa,kg,251.67
5862,2023-03-01,Cuyo,Azúcar,kg,320.27
5863,2023-03-01,Cuyo,Detergente líquido,750 cc,269.55
5864,2023-03-01,Cuyo,Lavandina,1.000 cc,185.21
5865,2023-03-01,Cuyo,Jabón de tocador,125 g,204.94
5866,2023-03-01,Patagonia,Pan francés,kg,470.77
5867,2023-03-01,Patagonia,Harina de trigo común,kg,202.6
5868,2023-03-01,Patagonia,Arroz blanco simple,kg,286.95
5869,2023-03-01,Patagonia,Fideos secos tipo guisero,500 g,249.73
5870,2023-03-01,Patagonia,Carne picada común,kg,1465.21
5871,2023-03-01,Patagonia,Pollo entero,kg,597.99
5872,2023-03-01,Patagonia,Aceite de girasol,"1,5 litros",814.0
5873,2023-03-01,Patagonia,Leche fresca entera sachet,Litro,284.11
5874,2023-03-01,Patagonia,Huevos de gallina,Docena,597.3
5875,2023-03-01,Patagonia,Papa,kg,331.93
5876,2023-03-01,Patagonia,Azúcar,kg,331.43
5877,2023-03-01,Patagonia,Detergente líquido,750 cc,469.63
5878,2023-03-01,Patagonia,Lavandina,1.000 cc,187.55
5879,2023-03-01,Patagonia,Jabón de tocador,125 g,205.2
5880,2023-04-01,GBA,Pan francés,kg,545.94
5881,2023-04-01,GBA,Harina de trigo común,kg,185.36
5882,2023-04-01,GBA,Arroz blanco simple,kg,269.86
5883,2023-04-01,GBA,Fideos secos tipo guisero,500 g,247.65
5884,2023-04-01,GBA,Carne picada común,kg,1097.26
5885,2023-04-01,GBA,Pollo entero,kg,774.33
5886,2023-04-01,GBA,Aceite de girasol,"1,5 litros",909.17
5887,2023-04-01,GBA,Leche fresca entera sachet,Litro,271.29
5888,2023-04-01,GBA,Huevos de gallina,Docena,744.62
5889,2023-04-01,GBA,Papa,kg,240.82
5890,2023-04-01,GBA,Azúcar,kg,355.67
5891,2023-04-01,GBA,Detergente líquido,750 cc,250.43
5892,2023-04-01,GBA,Lavandina,1.000 cc,188.7
5893,2023-04-01,GBA,Jabón de tocador,125 g,209.61
5894,2023-04-01,Pampeana,Pan francés,kg,469.09
5895,2023-04-01,Pampeana,Harina de trigo común,kg,203.25
5896,2023-04-01,Pampeana,Arroz blanco simple,kg,316.31
5897,2023-04-01,Pampeana,Fideos secos tipo guisero,500 g,248.84
5898,2023-04-01,Pampeana,Carne picada común,kg,1212.53
5899,2023-04-01,Pampeana,Pollo entero,kg,813.27
5900,2023-04-01,Pampeana,Aceite de girasol,"1,5 litros",995.23
5901,2023-04-01,Pampeana,Leche fresca entera sachet,Litro,288.83
5902,2023-04-01,Pampeana,Huevos de gallina,Docena,711.99
5903,2023-04-01,Pampeana,Papa,kg,247.0
5904,2023-04-01,Pampeana,Azúcar,kg,384.78
5905,2023-04-01,Pampeana,Detergente líquido,750 cc,283.87
5906,2023-04-01,Pampeana,Lavandina,1.000 cc,193.46
5907,2023-04-01,Pampeana,Jabón de tocador,125 g,213.07
5908,2023-04-01,Noreste,Pan francés,kg,423.31
5909,2023-04-01,Noreste,Harina de trigo común,kg,213.89
5910,2023-04-01,Noreste,Arroz blanco simple,kg,325.64
5911,2023-04-01,Noreste,Fideos secos tipo guisero,500 g,219.87
5912,2023-04-01,Noreste,Carne picada común,kg,1128.32
5913,2023-04-01,Noreste,Pollo entero,kg,738.11
5914,2023-04-01,Noreste,Aceite de girasol,"1,5 litros",1123.36
5915,2023-04-01,Noreste,Leche fresca entera sachet,Litro,302.1
5916,2023-04-01,Noreste,Huevos de gallina,Docena,660.38
5917,2023-04-01,Noreste,Papa,kg,232.38
5918,2023-04-01,Noreste,Azúcar,kg,394.36
5919,2023-04-01,Noreste,Detergente líquido,750 cc,262.44
5920,2023-04-01,Noreste,Lavandina,1.000 cc,211.36
5921,2023-04-01,Noreste,Jabón de tocador,125 g,203.78
5922,2023-04-01,Noroeste,Pan francés,kg,418.43
5923,2023-04-01,Noroeste,Harina de trigo común,kg,205.93
5924,2023-04-01,Noroeste,Arroz blanco simple,kg,314.08
5925,2023-04-01,Noroeste,Fideos secos tipo guisero,500 g,216.07
5926,2023-04-01,Noroeste,Carne picada común,kg,1188.62
5927,2023-04-01,Noroeste,Pollo entero,kg,772.67
5928,2023-04-01,Noroeste,Aceite de girasol,"1,5 litros",988.26
5929,2023-04-01,Noroeste,Leche fresca entera sachet,Litro,288.13
5930,2023-04-01,Noroeste,Huevos de gallina,Docena,654.31
5931,2023-04-01,Noroeste,Papa,kg,197.21
5932,2023-04-01,Noroeste,Azúcar,kg,364.78
5933,2023-04-01,Noroeste,Detergente líquido,750 cc,271.64
5934,2023-04-01,Noroeste,Lavandina,1.000 cc,198.42
5935,2023-04-01,Noroeste,Jabón de tocador,125 g,200.88
5936,2023-04-01,Cuyo,Pan francés,kg,405.84
5937,2023-04-01,Cuyo,Harina de trigo común,kg,187.65
5938,2023-04-01,Cuyo,Arroz blanco simple,kg,316.55
5939,2023-04-01,Cuyo,Fideos secos tipo guisero,500 g,239.0
5940,2023-04-01,Cuyo,Carne picada común,kg,1120.37
5941,2023-04-01,Cuyo,Pollo entero,kg,785.87
5942,2023-04-01,Cuyo,Aceite de girasol,"1,5 litros",935.37
5943,2023-04-01,Cuyo,Leche fresca entera sachet,Litro,320.08
5944,2023-04-01,Cuyo,Huevos de gallina,Docena,781.85
5945,2023-04-01,Cuyo,Papa,kg,250.66
5946,2023-04-01,Cuyo,Azúcar,kg,366.16
5947,2023-04-01,Cuyo,Detergente líquido,750 cc,267.08
5948,2023-04-01,Cuyo,Lavandina,1.000 cc,196.89
5949,2023-04-01,Cuyo,Jabón de tocador,125 g,216.72
5950,2023-04-01,Patagonia,Pan francés,kg,497.85
5951,2023-04-01,Patagonia,Harina de trigo común,kg,214.81
5952,2023-04-01,Patagonia,Arroz blanco simple,kg,322.46
5953,2023-04-01,Patagonia,Fideos secos tipo guisero,500 g,271.99
5954,2023-04-01,Patagonia,Carne picada común,kg,1563.88
5955,2023-04-01,Patagonia,Pollo entero,kg,782.18
5956,2023-04-01,Patagonia,Aceite de girasol,"1,5 litros",890.99
5957,2023-04-01,Patagonia,Leche fresca entera sachet,Litro,306.87
5958,2023-04-01,Patagonia,Huevos de gallina,Docena,745.09
5959,2023-04-01,Patagonia,Papa,kg,336.76
5960,2023-04-01,Patagonia,Azúcar,kg,354.25
5961,2023-04-01,Patagonia,Detergente líquido,750 cc,499.76
5962,2023-04-01,Patagonia,Lavandina,1.000 cc,200.24
5963,2023-04-01,Patagonia,Jabón de tocador,125 g,218.15
5964,2023-05-01,GBA,Pan francés,kg,617.19
5965,2023-05-01,GBA,Harina de trigo común,kg,193.13
5966,2023-05-01,GBA,Arroz blanco simple,kg,318.44
5967,2023-05-01,GBA,Fideos secos tipo guisero,500 g,278.12
5968,2023-05-01,GBA,Carne picada común,kg,1146.09
5969,2023-05-01,GBA,Pollo entero,kg,726.36
5970,2023-05-01,GBA,Aceite de girasol,"1,5 litros",928.68
5971,2023-05-01,GBA,Leche fresca entera sachet,Litro,293.3
5972,2023-05-01,GBA,Huevos de gallina,Docena,812.81
5973,2023-05-01,GBA,Papa,kg,251.59
5974,2023-05-01,GBA,Azúcar,kg,459.16
5975,2023-05-01,GBA,Detergente líquido,750 cc,271.33
5976,2023-05-01,GBA,Lavandina,1.000 cc,203.16
5977,2023-05-01,GBA,Jabón de tocador,125 g,217.53
5978,2023-05-01,Pampeana,Pan francés,kg,513.29
5979,2023-05-01,Pampeana,Harina de trigo común,kg,214.44
5980,2023-05-01,Pampeana,Arroz blanco simple,kg,380.88
5981,2023-05-01,Pampeana,Fideos secos tipo guisero,500 g,275.71
5982,2023-05-01,Pampeana,Carne picada común,kg,1267.9
5983,2023-05-01,Pampeana,Pollo entero,kg,751.79
5984,2023-05-01,Pampeana,Aceite de girasol,"1,5 litros",1039.92
5985,2023-05-01,Pampeana,Leche fresca entera sachet,Litro,319.85
5986,2023-05-01,Pampeana,Huevos de gallina,Docena,784.22
5987,2023-05-01,Pampeana,Papa,kg,251.06
5988,2023-05-01,Pampeana,Azúcar,kg,469.44
5989,2023-05-01,Pampeana,Detergente líquido,750 cc,319.38
5990,2023-05-01,Pampeana,Lavandina,1.000 cc,208.55
5991,2023-05-01,Pampeana,Jabón de tocador,125 g,226.09
5992,2023-05-01,Noreste,Pan francés,kg,460.03
5993,2023-05-01,Noreste,Harina de trigo común,kg,225.85
5994,2023-05-01,Noreste,Arroz blanco simple,kg,397.52
5995,2023-05-01,Noreste,Fideos secos tipo guisero,500 g,239.76
5996,2023-05-01,Noreste,Carne picada común,kg,1156.35
5997,2023-05-01,Noreste,Pollo entero,kg,647.21
5998,2023-05-01,Noreste,Aceite de girasol,"1,5 litros",1192.42
5999,2023-05-01,Noreste,Leche fresca entera sachet,Litro,338.47
6000,2023-05-01,Noreste,Huevos de gallina,Docena,710.82
6001,2023-05-01,Noreste,Papa,kg,238.85
6002,2023-05-01,Noreste,Azúcar,kg,496.54
6003,2023-05-01,Noreste,Detergente líquido,750 cc,279.26
6004,2023-05-01,Noreste,Lavandina,1.000 cc,231.41
6005,2023-05-01,Noreste,Jabón de tocador,125 g,219.98
6006,2023-05-01,Noroeste,Pan francés,kg,464.67
6007,2023-05-01,Noroeste,Harina de trigo común,kg,216.66
6008,2023-05-01,Noroeste,Arroz blanco simple,kg,382.07
6009,2023-05-01,Noroeste,Fideos secos tipo guisero,500 g,238.01
6010,2023-05-01,Noroeste,Carne picada común,kg,1252.21
6011,2023-05-01,Noroeste,Pollo entero,kg,715.22
6012,2023-05-01,Noroeste,Aceite de girasol,"1,5 litros",1042.46
6013,2023-05-01,Noroeste,Leche fresca entera sachet,Litro,319.65
6014,2023-05-01,Noroeste,Huevos de gallina,Docena,742.78
6015,2023-05-01,Noroeste,Papa,kg,202.5
6016,2023-05-01,Noroeste,Azúcar,kg,467.54
6017,2023-05-01,Noroeste,Detergente líquido,750 cc,307.25
6018,2023-05-01,Noroeste,Lavandina,1.000 cc,217.48
6019,2023-05-01,Noroeste,Jabón de tocador,125 g,214.75
6020,2023-05-01,Cuyo,Pan francés,kg,442.99
6021,2023-05-01,Cuyo,Harina de trigo común,kg,200.62
6022,2023-05-01,Cuyo,Arroz blanco simple,kg,373.97
6023,2023-05-01,Cuyo,Fideos secos tipo guisero,500 g,257.25
6024,2023-05-01,Cuyo,Carne picada común,kg,1141.3
6025,2023-05-01,Cuyo,Pollo entero,kg,745.39
6026,2023-05-01,Cuyo,Aceite de girasol,"1,5 litros",993.22
6027,2023-05-01,Cuyo,Leche fresca entera sachet,Litro,351.32
6028,2023-05-01,Cuyo,Huevos de gallina,Docena,851.93
6029,2023-05-01,Cuyo,Papa,kg,271.13
6030,2023-05-01,Cuyo,Azúcar,kg,475.16
6031,2023-05-01,Cuyo,Detergente líquido,750 cc,287.73
6032,2023-05-01,Cuyo,Lavandina,1.000 cc,213.38
6033,2023-05-01,Cuyo,Jabón de tocador,125 g,227.33
6034,2023-05-01,Patagonia,Pan francés,kg,536.01
6035,2023-05-01,Patagonia,Harina de trigo común,kg,220.43
6036,2023-05-01,Patagonia,Arroz blanco simple,kg,363.65
6037,2023-05-01,Patagonia,Fideos secos tipo guisero,500 g,296.46
6038,2023-05-01,Patagonia,Carne picada común,kg,1638.25
6039,2023-05-01,Patagonia,Pollo entero,kg,790.18
6040,2023-05-01,Patagonia,Aceite de girasol,"1,5 litros",912.84
6041,2023-05-01,Patagonia,Leche fresca entera sachet,Litro,331.75
6042,2023-05-01,Patagonia,Huevos de gallina,Docena,881.59
6043,2023-05-01,Patagonia,Papa,kg,339.01
6044,2023-05-01,Patagonia,Azúcar,kg,412.35
6045,2023-05-01,Patagonia,Detergente líquido,750 cc,533.14
6046,2023-05-01,Patagonia,Lavandina,1.000 cc,213.94
6047,2023-05-01,Patagonia,Jabón de tocador,125 g,229.81
6048,2023-06-01,GBA,Pan francés,kg,698.16
6049,2023-06-01,GBA,Harina de trigo común,kg,196.65
6050,2023-06-01,GBA,Arroz blanco simple,kg,358.85
6051,2023-06-01,GBA,Fideos secos tipo guisero,500 g,308.03
6052,2023-06-01,GBA,Carne picada común,kg,1172.34
6053,2023-06-01,GBA,Pollo entero,kg,687.76
6054,2023-06-01,GBA,Aceite de girasol,"1,5 litros",950.1
6055,2023-06-01,GBA,Leche fresca entera sachet,Litro,309.63
6056,2023-06-01,GBA,Huevos de gallina,Docena,856.34
6057,2023-06-01,GBA,Papa,kg,313.8
6058,2023-06-01,GBA,Azúcar,kg,614.94
6059,2023-06-01,GBA,Detergente líquido,750 cc,292.53
6060,2023-06-01,GBA,Lavandina,1.000 cc,219.2
6061,2023-06-01,GBA,Jabón de tocador,125 g,234.4
6062,2023-06-01,Pampeana,Pan francés,kg,561.86
6063,2023-06-01,Pampeana,Harina de trigo común,kg,227.08
6064,2023-06-01,Pampeana,Arroz blanco simple,kg,426.58
6065,2023-06-01,Pampeana,Fideos secos tipo guisero,500 g,300.04
6066,2023-06-01,Pampeana,Carne picada común,kg,1289.23
6067,2023-06-01,Pampeana,Pollo entero,kg,735.41
6068,2023-06-01,Pampeana,Aceite de girasol,"1,5 litros",1063.64
6069,2023-06-01,Pampeana,Leche fresca entera sachet,Litro,345.83
6070,2023-06-01,Pampeana,Huevos de gallina,Docena,824.91
6071,2023-06-01,Pampeana,Papa,kg,315.42
6072,2023-06-01,Pampeana,Azúcar,kg,596.22
6073,2023-06-01,Pampeana,Detergente líquido,750 cc,342.35
6074,2023-06-01,Pampeana,Lavandina,1.000 cc,220.98
6075,2023-06-01,Pampeana,Jabón de tocador,125 g,237.24
6076,2023-06-01,Noreste,Pan francés,kg,505.39
6077,2023-06-01,Noreste,Harina de trigo común,kg,241.83
6078,2023-06-01,Noreste,Arroz blanco simple,kg,477.92
6079,2023-06-01,Noreste,Fideos secos tipo guisero,500 g,255.72
6080,2023-06-01,Noreste,Carne picada común,kg,1192.07
6081,2023-06-01,Noreste,Pollo entero,kg,639.12
6082,2023-06-01,Noreste,Aceite de girasol,"1,5 litros",1213.47
6083,2023-06-01,Noreste,Leche fresca entera sachet,Litro,372.59
6084,2023-06-01,Noreste,Huevos de gallina,Docena,749.97
6085,2023-06-01,Noreste,Papa,kg,299.99
6086,2023-06-01,Noreste,Azúcar,kg,613.79
6087,2023-06-01,Noreste,Detergente líquido,750 cc,322.87
6088,2023-06-01,Noreste,Lavandina,1.000 cc,243.47
6089,2023-06-01,Noreste,Jabón de tocador,125 g,240.31
6090,2023-06-01,Noroeste,Pan francés,kg,495.66
6091,2023-06-01,Noroeste,Harina de trigo común,kg,228.67
6092,2023-06-01,Noroeste,Arroz blanco simple,kg,438.9
6093,2023-06-01,Noroeste,Fideos secos tipo guisero,500 g,258.04
6094,2023-06-01,Noroeste,Carne picada común,kg,1267.02
6095,2023-06-01,Noroeste,Pollo entero,kg,682.49
6096,2023-06-01,Noroeste,Aceite de girasol,"1,5 litros",1080.99
6097,2023-06-01,Noroeste,Leche fresca entera sachet,Litro,348.59
6098,2023-06-01,Noroeste,Huevos de gallina,Docena,764.31
6099,2023-06-01,Noroeste,Papa,kg,269.38
6100,2023-06-01,Noroeste,Azúcar,kg,553.08
6101,2023-06-01,Noroeste,Detergente líquido,750 cc,340.64
6102,2023-06-01,Noroeste,Lavandina,1.000 cc,237.17
6103,2023-06-01,Noroeste,Jabón de tocador,125 g,230.59
6104,2023-06-01,Cuyo,Pan francés,kg,473.83
6105,2023-06-01,Cuyo,Harina de trigo común,kg,208.52
6106,2023-06-01,Cuyo,Arroz blanco simple,kg,433.65
6107,2023-06-01,Cuyo,Fideos secos tipo guisero,500 g,277.84
6108,2023-06-01,Cuyo,Carne picada común,kg,1151.6
6109,2023-06-01,Cuyo,Pollo entero,kg,745.08
6110,2023-06-01,Cuyo,Aceite de girasol,"1,5 litros",1016.96
6111,2023-06-01,Cuyo,Leche fresca entera sachet,Litro,369.73
6112,2023-06-01,Cuyo,Huevos de gallina,Docena,884.1
6113,2023-06-01,Cuyo,Papa,kg,330.17
6114,2023-06-01,Cuyo,Azúcar,kg,585.41
6115,2023-06-01,Cuyo,Detergente líquido,750 cc,322.1
6116,2023-06-01,Cuyo,Lavandina,1.000 cc,226.17
6117,2023-06-01,Cuyo,Jabón de tocador,125 g,235.89
6118,2023-06-01,Patagonia,Pan francés,kg,586.62
6119,2023-06-01,Patagonia,Harina de trigo común,kg,228.18
6120,2023-06-01,Patagonia,Arroz blanco simple,kg,420.36
6121,2023-06-01,Patagonia,Fideos secos tipo guisero,500 g,314.99
6122,2023-06-01,Patagonia,Carne picada común,kg,1632.55
6123,2023-06-01,Patagonia,Pollo entero,kg,780.44
6124,2023-06-01,Patagonia,Aceite de girasol,"1,5 litros",924.12
6125,2023-06-01,Patagonia,Leche fresca entera sachet,Litro,351.89
6126,2023-06-01,Patagonia,Huevos de gallina,Docena,943.79
6127,2023-06-01,Patagonia,Papa,kg,397.92
6128,2023-06-01,Patagonia,Azúcar,kg,574.81
6129,2023-06-01,Patagonia,Detergente líquido,750 cc,548.97
6130,2023-06-01,Patagonia,Lavandina,1.000 cc,227.34
6131,2023-06-01,Patagonia,Jabón de tocador,125 g,241.43
6132,2023-07-01,GBA,Pan francés,kg,756.05
6133,2023-07-01,GBA,Harina de trigo común,kg,207.44
6134,2023-07-01,GBA,Arroz blanco simple,kg,403.18
6135,2023-07-01,GBA,Fideos secos tipo guisero,500 g,327.01
6136,2023-07-01,GBA,Carne picada común,kg,1221.66
6137,2023-07-01,GBA,Pollo entero,kg,696.94
6138,2023-07-01,GBA,Aceite de girasol,"1,5 litros",964.8
6139,2023-07-01,GBA,Leche fresca entera sachet,Litro,330.57
6140,2023-07-01,GBA,Huevos de gallina,Docena,890.31
6141,2023-07-01,GBA,Papa,kg,420.69
6142,2023-07-01,GBA,Azúcar,kg,719.94
6143,2023-07-01,GBA,Detergente líquido,750 cc,306.16
6144,2023-07-01,GBA,Lavandina,1.000 cc,236.34
6145,2023-07-01,GBA,Jabón de tocador,125 g,246.2
6146,2023-07-01,Pampeana,Pan francés,kg,598.07
6147,2023-07-01,Pampeana,Harina de trigo común,kg,240.02
6148,2023-07-01,Pampeana,Arroz blanco simple,kg,476.92
6149,2023-07-01,Pampeana,Fideos secos tipo guisero,500 g,322.41
6150,2023-07-01,Pampeana,Carne picada común,kg,1353.23
6151,2023-07-01,Pampeana,Pollo entero,kg,723.94
6152,2023-07-01,Pampeana,Aceite de girasol,"1,5 litros",1086.79
6153,2023-07-01,Pampeana,Leche fresca entera sachet,Litro,368.89
6154,2023-07-01,Pampeana,Huevos de gallina,Docena,863.16
6155,2023-07-01,Pampeana,Papa,kg,409.93
6156,2023-07-01,Pampeana,Azúcar,kg,659.84
6157,2023-07-01,Pampeana,Detergente líquido,750 cc,366.04
6158,2023-07-01,Pampeana,Lavandina,1.000 cc,237.03
6159,2023-07-01,Pampeana,Jabón de tocador,125 g,248.49
6160,2023-07-01,Noreste,Pan francés,kg,531.95
6161,2023-07-01,Noreste,Harina de trigo común,kg,250.94
6162,2023-07-01,Noreste,Arroz blanco simple,kg,509.05
6163,2023-07-01,Noreste,Fideos secos tipo guisero,500 g,274.05
6164,2023-07-01,Noreste,Carne picada común,kg,1242.52
6165,2023-07-01,Noreste,Pollo entero,kg,647.62
6166,2023-07-01,Noreste,Aceite de girasol,"1,5 litros",1252.77
6167,2023-07-01,Noreste,Leche fresca entera sachet,Litro,391.46
6168,2023-07-01,Noreste,Huevos de gallina,Docena,784.19
6169,2023-07-01,Noreste,Papa,kg,371.24
6170,2023-07-01,Noreste,Azúcar,kg,657.83
6171,2023-07-01,Noreste,Detergente líquido,750 cc,342.13
6172,2023-07-01,Noreste,Lavandina,1.000 cc,263.48
6173,2023-07-01,Noreste,Jabón de tocador,125 g,245.95
6174,2023-07-01,Noroeste,Pan francés,kg,521.77
6175,2023-07-01,Noroeste,Harina de trigo común,kg,241.17
6176,2023-07-01,Noroeste,Arroz blanco simple,kg,485.66
6177,2023-07-01,Noroeste,Fideos secos tipo guisero,500 g,281.51
6178,2023-07-01,Noroeste,Carne picada común,kg,1311.37
6179,2023-07-01,Noroeste,Pollo entero,kg,680.52
6180,2023-07-01,Noroeste,Aceite de girasol,"1,5 litros",1105.33
6181,2023-07-01,Noroeste,Leche fresca entera sachet,Litro,373.51
6182,2023-07-01,Noroeste,Huevos de gallina,Docena,790.46
6183,2023-07-01,Noroeste,Papa,kg,350.66
6184,2023-07-01,Noroeste,Azúcar,kg,605.25
6185,2023-07-01,Noroeste,Detergente líquido,750 cc,362.79
6186,2023-07-01,Noroeste,Lavandina,1.000 cc,251.72
6187,2023-07-01,Noroeste,Jabón de tocador,125 g,238.21
6188,2023-07-01,Cuyo,Pan francés,kg,500.31
6189,2023-07-01,Cuyo,Harina de trigo común,kg,218.73
6190,2023-07-01,Cuyo,Arroz blanco simple,kg,483.15
6191,2023-07-01,Cuyo,Fideos secos tipo guisero,500 g,307.8
6192,2023-07-01,Cuyo,Carne picada común,kg,1179.42
6193,2023-07-01,Cuyo,Pollo entero,kg,749.02
6194,2023-07-01,Cuyo,Aceite de girasol,"1,5 litros",1041.45
6195,2023-07-01,Cuyo,Leche fresca entera sachet,Litro,386.02
6196,2023-07-01,Cuyo,Huevos de gallina,Docena,936.41
6197,2023-07-01,Cuyo,Papa,kg,423.31
6198,2023-07-01,Cuyo,Azúcar,kg,664.1
6199,2023-07-01,Cuyo,Detergente líquido,750 cc,356.03
6200,2023-07-01,Cuyo,Lavandina,1.000 cc,235.95
6201,2023-07-01,Cuyo,Jabón de tocador,125 g,248.16
6202,2023-07-01,Patagonia,Pan francés,kg,614.63
6203,2023-07-01,Patagonia,Harina de trigo común,kg,241.76
6204,2023-07-01,Patagonia,Arroz blanco simple,kg,510.02
6205,2023-07-01,Patagonia,Fideos secos tipo guisero,500 g,355.24
6206,2023-07-01,Patagonia,Carne picada común,kg,1713.09
6207,2023-07-01,Patagonia,Pollo entero,kg,789.27
6208,2023-07-01,Patagonia,Aceite de girasol,"1,5 litros",920.41
6209,2023-07-01,Patagonia,Leche fresca entera sachet,Litro,381.25
6210,2023-07-01,Patagonia,Huevos de gallina,Docena,999.45
6211,2023-07-01,Patagonia,Papa,kg,497.57
6212,2023-07-01,Patagonia,Azúcar,kg,714.13
6213,2023-07-01,Patagonia,Detergente líquido,750 cc,694.67
6214,2023-07-01,Patagonia,Lavandina,1.000 cc,255.06
6215,2023-07-01,Patagonia,Jabón de tocador,125 g,255.59
6216,2023-08-01,GBA,Pan francés,kg,861.81
6217,2023-08-01,GBA,Harina de trigo común,kg,222.91
6218,2023-08-01,GBA,Arroz blanco simple,kg,460.4
6219,2023-08-01,GBA,Fideos secos tipo guisero,500 g,347.03
6220,2023-08-01,GBA,Carne picada común,kg,1702.55
6221,2023-08-01,GBA,Pollo entero,kg,840.37
6222,2023-08-01,GBA,Aceite de girasol,"1,5 litros",1026.0
6223,2023-08-01,GBA,Leche fresca entera sachet,Litro,357.21
6224,2023-08-01,GBA,Huevos de gallina,Docena,1050.63
6225,2023-08-01,GBA,Papa,kg,539.83
6226,2023-08-01,GBA,Azúcar,kg,761.15
6227,2023-08-01,GBA,Detergente líquido,750 cc,319.49
6228,2023-08-01,GBA,Lavandina,1.000 cc,257.14
6229,2023-08-01,GBA,Jabón de tocador,125 g,260.56
6230,2023-08-01,Pampeana,Pan francés,kg,671.81
6231,2023-08-01,Pampeana,Harina de trigo común,kg,258.46
6232,2023-08-01,Pampeana,Arroz blanco simple,kg,550.68
6233,2023-08-01,Pampeana,Fideos secos tipo guisero,500 g,355.7
6234,2023-08-01,Pampeana,Carne picada común,kg,1781.09
6235,2023-08-01,Pampeana,Pollo entero,kg,868.69
6236,2023-08-01,Pampeana,Aceite de girasol,"1,5 litros",1151.87
6237,2023-08-01,Pampeana,Leche fresca entera sachet,Litro,397.44
6238,2023-08-01,Pampeana,Huevos de gallina,Docena,971.76
6239,2023-08-01,Pampeana,Papa,kg,524.72
6240,2023-08-01,Pampeana,Azúcar,kg,755.39
6241,2023-08-01,Pampeana,Detergente líquido,750 cc,395.62
6242,2023-08-01,Pampeana,Lavandina,1.000 cc,255.06
6243,2023-08-01,Pampeana,Jabón de tocador,125 g,266.09
6244,2023-08-01,Noreste,Pan francés,kg,597.68
6245,2023-08-01,Noreste,Harina de trigo común,kg,273.29
6246,2023-08-01,Noreste,Arroz blanco simple,kg,573.79
6247,2023-08-01,Noreste,Fideos secos tipo guisero,500 g,310.15
6248,2023-08-01,Noreste,Carne picada común,kg,1582.72
6249,2023-08-01,Noreste,Pollo entero,kg,775.01
6250,2023-08-01,Noreste,Aceite de girasol,"1,5 litros",1358.07
6251,2023-08-01,Noreste,Leche fresca entera sachet,Litro,427.9
6252,2023-08-01,Noreste,Huevos de gallina,Docena,866.91
6253,2023-08-01,Noreste,Papa,kg,508.23
6254,2023-08-01,Noreste,Azúcar,kg,804.03
6255,2023-08-01,Noreste,Detergente líquido,750 cc,406.79
6256,2023-08-01,Noreste,Lavandina,1.000 cc,292.05
6257,2023-08-01,Noreste,Jabón de tocador,125 g,279.08
6258,2023-08-01,Noroeste,Pan francés,kg,605.62
6259,2023-08-01,Noroeste,Harina de trigo común,kg,260.28
6260,2023-08-01,Noroeste,Arroz blanco simple,kg,555.57
6261,2023-08-01,Noroeste,Fideos secos tipo guisero,500 g,318.17
6262,2023-08-01,Noroeste,Carne picada común,kg,1714.84
6263,2023-08-01,Noroeste,Pollo entero,kg,823.32
6264,2023-08-01,Noroeste,Aceite de girasol,"1,5 litros",1170.53
